clean_month,clean_hour,prod_w
Février 2023,Mercredi 17h,64.70143283908908
Février 2023,Mercredi 18h,9.475610454204205
Février 2023,Mercredi 19h,4.958406062312312
Février 2023,Mercredi 1h,0.0
Février 2023,Mercredi 20h,3.4618118118118115
Février 2023,Mercredi 21h,1.8308308308308308
Février 2023,Mercredi 22h,0.37276323198198197
Février 2023,Mercredi 23h,0.0011139264264264266
Février 2023,Mercredi 2h,0.0
Février 2023,Mercredi 3h,0.5669280217717718
Février 2023,Mercredi 4h,4.92071071071071
Février 2023,Mercredi 5h,9.785614833583583
Février 2023,Mercredi 6h,13.814740052552551
Février 2023,Mercredi 7h,16.523716059809807
Février 2023,Mercredi 8h,24.4304077515015
Février 2023,Mercredi 9h,83.79024884259259
Février 2023,Samedi 0h,0.0
Février 2023,Samedi 10h,150.17525853978978
Février 2023,Samedi 11h,207.2772924486987
Février 2023,Samedi 12h,246.85260494869868
Février 2023,Samedi 13h,244.44059043418417
Février 2023,Samedi 14h,232.3187845658158
Février 2023,Samedi 15h,187.61217717717716
Février 2023,Samedi 16h,125.79327296046046
Février 2023,Samedi 17h,53.34084678428428
Février 2023,Samedi 18h,7.772085523023023
Février 2023,Samedi 19h,5.101385917167168
Février 2023,Samedi 1h,0.0
Février 2023,Samedi 20h,3.8135088213213213
Février 2023,Samedi 21h,2.1705178616116116
Février 2023,Samedi 22h,0.40371621621621623
Février 2023,Samedi 23h,0.0015218343343343342
Février 2023,Samedi 2h,0.0
Février 2023,Samedi 3h,0.6531572197197197
Février 2023,Samedi 4h,4.868201639139139
Février 2023,Samedi 5h,9.918389014014014
Février 2023,Samedi 6h,13.928170983483483
Février 2023,Samedi 7h,16.452376595345346
Février 2023,Samedi 8h,21.735929523273274
Février 2023,Samedi 9h,75.92242023273272
Février 2023,Vendredi 0h,0.0
Février 2023,Vendredi 10h,147.16967889764766
Février 2023,Vendredi 11h,201.79882022647647
Février 2023,Vendredi 12h,236.75501798673673
Février 2023,Vendredi 13h,233.87197572572572
Février 2023,Vendredi 14h,221.0180075387888
Février 2023,Vendredi 15h,175.41853071821822
Février 2023,Vendredi 16h,119.97900932182182
Février 2023,Vendredi 17h,51.025886824324324
Février 2023,Vendredi 18h,7.288053835085085
Février 2023,Vendredi 19h,4.8359589276776775
Février 2023,Vendredi 1h,0.0
Février 2023,Vendredi 20h,3.627239114114114
Février 2023,Vendredi 21h,1.8811542792792793
Février 2023,Vendredi 22h,0.3479665603103103
Février 2023,Vendredi 23h,0.001034002752752753
Février 2023,Vendredi 2h,0.0
Février 2023,Vendredi 3h,0.6892561311311312
Février 2023,Vendredi 4h,5.1805588400900895
Février 2023,Vendredi 5h,10.226968061811812
Février 2023,Vendredi 6h,14.507056431431431
Février 2023,Vendredi 7h,17.530446853103104
Février 2023,Vendredi 8h,22.653286255005003
Février 2023,Vendredi 9h,74.23579798548548
Janvier 2023,Dimanche 0h,0.0
Janvier 2023,Dimanche 10h,91.53042683308308
Janvier 2023,Dimanche 11h,135.767441504004
Janvier 2023,Dimanche 12h,166.57503722472472
Janvier 2023,Dimanche 13h,169.68675785160158
Janvier 2023,Dimanche 14h,149.90236674174173
Janvier 2023,Dimanche 15h,109.2574560497998
Janvier 2023,Dimanche 16h,58.09930618118118
Janvier 2023,Dimanche 17h,11.68902949824825
Janvier 2023,Dimanche 18h,5.22006178053053
Janvier 2023,Dimanche 19h,4.474626032282282
Janvier 2023,Dimanche 1h,0.0
Janvier 2023,Dimanche 20h,3.2998328015515517
Janvier 2023,Dimanche 21h,1.6189522334834834
Janvier 2023,Dimanche 22h,0.2585773273273273
Janvier 2023,Dimanche 23h,0.0
Janvier 2023,Dimanche 2h,0.0
Janvier 2023,Dimanche 3h,1.6256035723223223
Janvier 2023,Dimanche 4h,6.291146771771771
Janvier 2023,Dimanche 5h,11.135810341591592
Janvier 2023,Dimanche 6h,15.252815628128129
Janvier 2023,Dimanche 7h,17.583224787287286
Janvier 2023,Dimanche 8h,18.648781594094093
Janvier 2023,Dimanche 9h,34.633230105105106
Janvier 2023,Jeudi 0h,0.0
Janvier 2023,Jeudi 10h,88.14399712212213
Janvier 2023,Jeudi 11h,135.02497544419418
Janvier 2023,Jeudi 12h,162.79547844719718
Janvier 2023,Jeudi 13h,169.024306493994
Janvier 2023,Jeudi 14h,146.1402805930931
Janvier 2023,Jeudi 15h,106.41111486486486
Janvier 2023,Jeudi 16h,54.352510479229224
Janvier 2023,Jeudi 17h,10.552628566066065
Janvier 2023,Jeudi 18h,5.1320955330330325
Janvier 2023,Jeudi 19h,4.38508836961962
Janvier 2023,Jeudi 1h,0.0
Janvier 2023,Jeudi 20h,3.164022147147147
Janvier 2023,Jeudi 21h,1.4728408095595595
Janvier 2023,Jeudi 22h,0.21139670920920922
Janvier 2023,Jeudi 23h,0.0
Janvier 2023,Jeudi 2h,0.0
Janvier 2023,Jeudi 3h,1.6887682995495497
Janvier 2023,Jeudi 4h,6.42408815065065
Janvier 2023,Jeudi 5h,11.352656875625625
Janvier 2023,Jeudi 6h,15.076489301801802
Janvier 2023,Jeudi 7h,17.35676316941942
Janvier 2023,Jeudi 8h,18.70253831956957
Janvier 2023,Jeudi 9h,33.86393471596597
Janvier 2023,Lundi 0h,0.0
Janvier 2023,Lundi 10h,86.01535610610611
Janvier 2023,Lundi 11h,128.66349236736738
Janvier 2023,Lundi 12h,157.7923785035035
Janvier 2023,Lundi 13h,162.51805092592593
Janvier 2023,Lundi 14h,143.69659634634635
Janvier 2023,Lundi 15h,103.35983183183184
Janvier 2023,Lundi 16h,54.18458445945946
Janvier 2023,Lundi 17h,11.265201076076076
Janvier 2023,Lundi 18h,5.2148493493493495
Janvier 2023,Lundi 19h,4.440677552552552
Janvier 2023,Lundi 1h,0.0
Janvier 2023,Lundi 20h,3.077941941941942
Janvier 2023,Lundi 21h,1.496297047047047
Janvier 2023,Lundi 22h,0.22774887387387385
Janvier 2023,Lundi 23h,0.0
Janvier 2023,Lundi 2h,0.0
Janvier 2023,Lundi 3h,1.6456333833833834
Janvier 2023,Lundi 4h,6.157647022022021
Janvier 2023,Lundi 5h,10.746883508508509
Janvier 2023,Lundi 6h,14.17163576076076
Janvier 2023,Lundi 7h,16.395972347347346
Janvier 2023,Lundi 8h,17.592263638638638
Janvier 2023,Lundi 9h,33.12404767267267
Janvier 2023,Mardi 0h,0.0
Janvier 2023,Mardi 10h,87.44619957457458
Janvier 2023,Mardi 11h,132.87531418918917
Janvier 2023,Mardi 12h,164.05971609109108
Janvier 2023,Mardi 13h,171.45106193693692
Janvier 2023,Mardi 14h,152.59410085085085
Janvier 2023,Mardi 15h,112.09054854854853
Janvier 2023,Mardi 16h,58.92099724724725
Janvier 2023,Mardi 17h,11.968247497497497
Janvier 2023,Mardi 18h,5.110171796796797
Janvier 2023,Mardi 19h,4.404459584584584
Janvier 2023,Mardi 1h,0.0
Janvier 2023,Mardi 20h,3.098783908908909
Janvier 2023,Mardi 21h,1.5056945695695696
Janvier 2023,Mardi 22h,0.2522248498498499
Janvier 2023,Mardi 23h,0.0
Janvier 2023,Mardi 2h,0.0
Janvier 2023,Mardi 3h,1.5359428178178178
Janvier 2023,Mardi 4h,5.954825700700701
Janvier 2023,Mardi 5h,10.609750625625626
Janvier 2023,Mardi 6h,14.301235735735736
Janvier 2023,Mardi 7h,16.658916916916915
Janvier 2023,Mardi 8h,17.967051176176177
Janvier 2023,Mardi 9h,33.89715465465465
Janvier 2023,Mercredi 0h,0.0
Janvier 2023,Mercredi 10h,90.29806218718718
Janvier 2023,Mercredi 11h,136.4830452952953
Janvier 2023,Mercredi 12h,166.0271901901902
Janvier 2023,Mercredi 13h,172.32913776276277
Janvier 2023,Mercredi 14h,150.12337237237236
Janvier 2023,Mercredi 15h,110.41474199199199
Janvier 2023,Mercredi 16h,58.26685673173174
Janvier 2023,Mercredi 17h,12.26059296796797
Janvier 2023,Mercredi 18h,5.046815565565565
Janvier 2023,Mercredi 19h,4.35660960960961
Janvier 2023,Mercredi 1h,0.0
Janvier 2023,Mercredi 20h,3.164534784784785
Janvier 2023,Mercredi 21h,1.5099767267267268
Janvier 2023,Mercredi 22h,0.2545808308308308
Janvier 2023,Mercredi 23h,0.0
Janvier 2023,Mercredi 2h,0.0
Janvier 2023,Mercredi 3h,1.5094421921921923
Janvier 2023,Mercredi 4h,5.853346596596596
Janvier 2023,Mercredi 5h,10.700767392392391
Janvier 2023,Mercredi 6h,14.495312187187187
Janvier 2023,Mercredi 7h,16.564502252252254
Janvier 2023,Mercredi 8h,17.471202077077077
Janvier 2023,Mercredi 9h,35.674940815815816
Janvier 2023,Samedi 0h,0.0
Janvier 2023,Samedi 10h,89.8170095095095
Janvier 2023,Samedi 11h,131.9772122122122
Janvier 2023,Samedi 12h,160.97493008633634
Janvier 2023,Samedi 13h,163.73264577077077
Janvier 2023,Samedi 14h,145.3737573511011
Janvier 2023,Samedi 15h,106.45092373623623
Janvier 2023,Samedi 16h,57.1641331956957
Janvier 2023,Samedi 17h,11.623141266266266
Janvier 2023,Samedi 18h,5.1269696258758755
Janvier 2023,Samedi 19h,4.296980261511512
Janvier 2023,Samedi 1h,0.0
Janvier 2023,Samedi 20h,3.0252733983983986
Janvier 2023,Samedi 21h,1.4729981544044044
Janvier 2023,Samedi 22h,0.2061278465965966
Janvier 2023,Samedi 23h,0.0
Janvier 2023,Samedi 2h,0.0
Janvier 2023,Samedi 3h,1.6768379316816817
Janvier 2023,Samedi 4h,6.682130880880881
Janvier 2023,Samedi 5h,11.921977915415415
Janvier 2023,Samedi 6h,15.883096846846847
Janvier 2023,Samedi 7h,18.51624906156156
Janvier 2023,Samedi 8h,20.12722347347347
Janvier 2023,Samedi 9h,36.36038913913914
Janvier 2023,Vendredi 0h,0.0
Janvier 2023,Vendredi 10h,86.2685379129129
Janvier 2023,Vendredi 11h,124.59971049174175
Janvier 2023,Vendredi 12h,151.1049466654154
Janvier 2023,Vendredi 13h,153.69610892142143
Janvier 2023,Vendredi 14h,134.81282282282282
Janvier 2023,Vendredi 15h,96.79597034534535
Janvier 2023,Vendredi 16h,51.45671984484484
Janvier 2023,Vendredi 17h,10.420817692692692
Janvier 2023,Vendredi 18h,5.027424768518518
Janvier 2023,Vendredi 19h,4.275131694194195
Janvier 2023,Vendredi 1h,0.0
Janvier 2023,Vendredi 20h,2.879104416916917
Janvier 2023,Vendredi 21h,1.4021343218218218
Janvier 2023,Vendredi 22h,0.1832814064064064
Janvier 2023,Vendredi 23h,0.0
Janvier 2023,Vendredi 2h,0.0
Janvier 2023,Vendredi 3h,1.6856270332832834
Janvier 2023,Vendredi 4h,6.503106074824824
Janvier 2023,Vendredi 5h,11.618419356856856
Janvier 2023,Vendredi 6h,15.521747841591592
Janvier 2023,Vendredi 7h,18.227002784034035
Janvier 2023,Vendredi 8h,19.792016234984985
Janvier 2023,Vendredi 9h,35.10421280655656
Janvier 2025,Mercredi 0h,0.0
Juillet 2023,Dimanche 0h,0.07255051926926927
Juillet 2023,Dimanche 10h,340.88319288038036
Juillet 2023,Dimanche 11h,417.06418684309307
Juillet 2023,Dimanche 12h,449.00054116616616
Juillet 2023,Dimanche 13h,483.50559418793796
Juillet 2023,Dimanche 14h,487.3620054429429
Juillet 2023,Dimanche 15h,458.10457535660663
Juillet 2023,Dimanche 16h,426.6037033908909
Juillet 2023,Dimanche 17h,372.12615568693695
Juillet 2023,Dimanche 18h,286.70842185935936
Juillet 2023,Dimanche 19h,184.86280452327327
Juillet 2023,Dimanche 1h,0.0
Juillet 2023,Dimanche 20h,82.58631146771772
Juillet 2023,Dimanche 21h,14.491645238988987
Juillet 2023,Dimanche 22h,1.4878797547547549
Juillet 2023,Dimanche 23h,0.3419500750750751
Juillet 2023,Dimanche 2h,0.0
Juillet 2023,Dimanche 3h,0.0
Juillet 2023,Dimanche 4h,0.0
Juillet 2023,Dimanche 5h,1.3826274712212212
Juillet 2023,Dimanche 6h,5.818882945445445
Juillet 2023,Dimanche 7h,38.83733201951952
Juillet 2023,Dimanche 8h,127.98129817317317
Juillet 2023,Dimanche 9h,238.47430633758756
Juillet 2023,Jeudi 0h,0.0747558495995996
Juillet 2023,Jeudi 10h,351.02039914914917
Juillet 2023,Jeudi 11h,433.57677818443443
Juillet 2023,Jeudi 12h,473.36132945445445
Juillet 2023,Jeudi 13h,512.7791693255756
Juillet 2023,Jeudi 14h,521.033947072072
Juillet 2023,Jeudi 15h,488.60924533908906
Juillet 2023,Jeudi 16h,451.1297866616617
Juillet 2023,Jeudi 17h,390.31898023023024
Juillet 2023,Jeudi 18h,298.69135979729725
Juillet 2023,Jeudi 19h,190.64660410410409
Juillet 2023,Jeudi 1h,0.0
Juillet 2023,Jeudi 20h,85.2488965528028
Juillet 2023,Jeudi 21h,15.182166228728729
Juillet 2023,Jeudi 22h,1.6197924486986988
Juillet 2023,Jeudi 23h,0.3603422172172172
Juillet 2023,Jeudi 2h,0.0
Juillet 2023,Jeudi 3h,0.0
Juillet 2023,Jeudi 4h,0.0
Juillet 2023,Jeudi 5h,1.3382498123123123
Juillet 2023,Jeudi 6h,5.890584177927928
Juillet 2023,Jeudi 7h,42.67140625
Juillet 2023,Jeudi 8h,135.45002846596597
Juillet 2023,Jeudi 9h,246.448877002002
Juillet 2023,Lundi 0h,0.09175563063063062
Juillet 2023,Lundi 10h,353.45199812312313
Juillet 2023,Lundi 11h,431.1969034034034
Juillet 2023,Lundi 12h,469.19681468968975
Juillet 2023,Lundi 13h,498.64379291791795
Juillet 2023,Lundi 14h,502.92507244744746
Juillet 2023,Lundi 15h,474.1725208958959
Juillet 2023,Lundi 16h,438.4000769519519
Juillet 2023,Lundi 17h,379.95340140140144
Juillet 2023,Lundi 18h,292.8345892142142
Juillet 2023,Lundi 19h,188.6237087087087
Juillet 2023,Lundi 1h,0.0
Juillet 2023,Lundi 20h,85.39380793293293
Juillet 2023,Lundi 21h,15.094442567567565
Juillet 2023,Lundi 22h,1.625877127127127
Juillet 2023,Lundi 23h,0.36039451951951956
Juillet 2023,Lundi 2h,0.0
Juillet 2023,Lundi 3h,0.0
Juillet 2023,Lundi 4h,0.0
Juillet 2023,Lundi 5h,1.360413163163163
Juillet 2023,Lundi 6h,5.920118993993993
Juillet 2023,Lundi 7h,41.863961836836836
Juillet 2023,Lundi 8h,134.5137794044044
Juillet 2023,Lundi 9h,248.27078490990988
Juillet 2023,Mardi 0h,0.07216679179179179
Juillet 2023,Mardi 10h,348.38468443443446
Juillet 2023,Mardi 11h,426.5251031031031
Juillet 2023,Mardi 12h,467.67949924924926
Juillet 2023,Mardi 13h,502.9593061811812
Juillet 2023,Mardi 14h,507.8260719469469
Juillet 2023,Mardi 15h,479.0843467217217
Juillet 2023,Mardi 16h,446.5500538038038
Juillet 2023,Mardi 17h,389.50901626626626
Juillet 2023,Mardi 18h,301.40800538038036
Juillet 2023,Mardi 19h,194.2146121121121
Juillet 2023,Mardi 1h,0.0
Juillet 2023,Mardi 20h,87.17656844344344
Juillet 2023,Mardi 21h,14.835514389389392
Juillet 2023,Mardi 22h,1.4206134884884887
Juillet 2023,Mardi 23h,0.40116954454454457
Juillet 2023,Mardi 2h,0.0
Juillet 2023,Mardi 3h,0.0
Juillet 2023,Mardi 4h,0.0
Juillet 2023,Mardi 5h,1.3819555805805808
Juillet 2023,Mardi 6h,5.99474612112112
Juillet 2023,Mardi 7h,40.671698073073074
Juillet 2023,Mardi 8h,132.08290565565568
Juillet 2023,Mardi 9h,243.545779029029
Juillet 2023,Mercredi 0h,0.0726768018018018
Juillet 2023,Mercredi 10h,353.34224787287286
Juillet 2023,Mercredi 11h,435.88585873373376
Juillet 2023,Mercredi 12h,479.47501964464465
Juillet 2023,Mercredi 13h,517.6926968218219
Juillet 2023,Mercredi 14h,521.684048048048
Juillet 2023,Mercredi 15h,491.35982757757756
Juillet 2023,Mercredi 16h,451.9902895395395
Juillet 2023,Mercredi 17h,391.92858871371374
Juillet 2023,Mercredi 18h,300.8903473473473
Juillet 2023,Mercredi 19h,191.37815865865866
Juillet 2023,Mercredi 1h,0.0
Juillet 2023,Mercredi 20h,85.08159309309309
Juillet 2023,Mercredi 21h,14.350282032032032
Juillet 2023,Mercredi 22h,1.5845332832832832
Juillet 2023,Mercredi 23h,0.3696587837837838
Juillet 2023,Mercredi 2h,0.0
Juillet 2023,Mercredi 3h,0.0
Juillet 2023,Mercredi 4h,0.0
Juillet 2023,Mercredi 5h,1.382873873873874
Juillet 2023,Mercredi 6h,5.775001626626627
Juillet 2023,Mercredi 7h,40.72630342842843
Juillet 2023,Mercredi 8h,133.21177515015015
Juillet 2023,Mercredi 9h,246.72564214214214
Juillet 2023,Samedi 0h,0.07976241866866868
Juillet 2023,Samedi 10h,324.53317614489487
Juillet 2023,Samedi 11h,399.598031468969
Juillet 2023,Samedi 12h,432.83005755755755
Juillet 2023,Samedi 13h,469.32632351101097
Juillet 2023,Samedi 14h,473.35429961211213
Juillet 2023,Samedi 15h,452.7259958395896
Juillet 2023,Samedi 16h,412.1944968405906
Juillet 2023,Samedi 17h,362.7617575387888
Juillet 2023,Samedi 18h,281.54004285535535
Juillet 2023,Samedi 19h,182.3139106293794
Juillet 2023,Samedi 1h,0.0
Juillet 2023,Samedi 20h,83.1698389014014
Juillet 2023,Samedi 21h,14.806686061061061
Juillet 2023,Samedi 22h,1.4561793043043043
Juillet 2023,Samedi 23h,0.34609468843843844
Juillet 2023,Samedi 2h,0.0
Juillet 2023,Samedi 3h,0.0
Juillet 2023,Samedi 4h,0.0
Juillet 2023,Samedi 5h,1.3401373248248247
Juillet 2023,Samedi 6h,5.707797484984985
Juillet 2023,Samedi 7h,37.45344062812813
Juillet 2023,Samedi 8h,122.21519973098097
Juillet 2023,Samedi 9h,226.72284972472474
Juillet 2023,Vendredi 0h,0.0743527902902903
Juillet 2023,Vendredi 10h,328.8541336649149
Juillet 2023,Vendredi 11h,402.2629405968468
Juillet 2023,Vendredi 12h,436.15006052927924
Juillet 2023,Vendredi 13h,473.4687159034034
Juillet 2023,Vendredi 14h,478.00327608858856
Juillet 2023,Vendredi 15h,442.66816566566564
Juillet 2023,Vendredi 16h,414.8104420045045
Juillet 2023,Vendredi 17h,360.88404169794796
Juillet 2023,Vendredi 18h,277.9426351351351
Juillet 2023,Vendredi 19h,180.72555821446446
Juillet 2023,Vendredi 1h,0.0
Juillet 2023,Vendredi 20h,80.36977852852853
Juillet 2023,Vendredi 21h,14.404623216966966
Juillet 2023,Vendredi 22h,1.6511290978478477
Juillet 2023,Vendredi 23h,0.38240850225225226
Juillet 2023,Vendredi 2h,0.0
Juillet 2023,Vendredi 3h,0.0
Juillet 2023,Vendredi 4h,0.0
Juillet 2023,Vendredi 5h,1.3196133633633633
Juillet 2023,Vendredi 6h,5.632060497997998
Juillet 2023,Vendredi 7h,38.19614583333333
Juillet 2023,Vendredi 8h,124.76681024774776
Juillet 2023,Vendredi 9h,229.21003831956958
Juin 2023,Dimanche 0h,0.11474974974974975
Juin 2023,Dimanche 10h,374.25034597097095
Juin 2023,Dimanche 11h,449.8319274274274
Juin 2023,Dimanche 12h,490.65266941941934
Juin 2023,Dimanche 13h,519.5142924174174
Juin 2023,Dimanche 14h,522.9268682432432
Juin 2023,Dimanche 15h,494.0613652402402
Juin 2023,Dimanche 16h,452.52182970470466
Juin 2023,Dimanche 17h,388.9007597597598
Juin 2023,Dimanche 18h,300.31828003003
Juin 2023,Dimanche 19h,191.19352402402401
Juin 2023,Dimanche 1h,0.0
Juin 2023,Dimanche 20h,87.67556031031032
Juin 2023,Dimanche 21h,16.568388513513515
Juin 2023,Dimanche 22h,1.5801243743743743
Juin 2023,Dimanche 23h,0.3687815315315316
Juin 2023,Dimanche 2h,0.0
Juin 2023,Dimanche 3h,0.0
Juin 2023,Dimanche 4h,0.0
Juin 2023,Dimanche 5h,1.3720289039039038
Juin 2023,Dimanche 6h,6.613906281281281
Juin 2023,Dimanche 7h,55.20655905905905
Juin 2023,Dimanche 8h,152.5101216216216
Juin 2023,Dimanche 9h,266.6932143393393
Juin 2023,Jeudi 0h,0.11578953953953953
Juin 2023,Jeudi 10h,346.4985607482482
Juin 2023,Jeudi 11h,425.65993775025026
Juin 2023,Jeudi 12h,457.6334259259259
Juin 2023,Jeudi 13h,487.91129395020016
Juin 2023,Jeudi 14h,493.03830220845845
Juin 2023,Jeudi 15h,471.79039883633635
Juin 2023,Jeudi 16h,433.4711619431932
Juin 2023,Jeudi 17h,372.04011605355356
Juin 2023,Jeudi 18h,286.360620777027
Juin 2023,Jeudi 19h,182.40090715715715
Juin 2023,Jeudi 1h,0.0
Juin 2023,Jeudi 20h,81.52597253503504
Juin 2023,Jeudi 21h,15.70128957082082
Juin 2023,Jeudi 22h,1.6740346596596596
Juin 2023,Jeudi 23h,0.34157000750750754
Juin 2023,Jeudi 2h,0.0
Juin 2023,Jeudi 3h,0.0
Juin 2023,Jeudi 4h,0.0
Juin 2023,Jeudi 5h,1.3868552927927928
Juin 2023,Jeudi 6h,6.735718843843843
Juin 2023,Jeudi 7h,53.212539414414415
Juin 2023,Jeudi 8h,145.3976809622122
Juin 2023,Jeudi 9h,250.35158517892893
Juin 2023,Lundi 0h,0.10464245495495496
Juin 2023,Lundi 10h,360.72386370745744
Juin 2023,Lundi 11h,436.11309293668666
Juin 2023,Lundi 12h,470.2858159722222
Juin 2023,Lundi 13h,497.7314971221221
Juin 2023,Lundi 14h,498.15754817317315
Juin 2023,Lundi 15h,469.70086946321317
Juin 2023,Lundi 16h,431.8353985235235
Juin 2023,Lundi 17h,363.8312329517017
Juin 2023,Lundi 18h,277.96553788163163
Juin 2023,Lundi 19h,177.8432113363363
Juin 2023,Lundi 1h,0.0
Juin 2023,Lundi 20h,82.1220457957958
Juin 2023,Lundi 21h,15.555965183933935
Juin 2023,Lundi 22h,1.7808306744244244
Juin 2023,Lundi 23h,0.3636946321321321
Juin 2023,Lundi 2h,0.0
Juin 2023,Lundi 3h,0.0
Juin 2023,Lundi 4h,0.0
Juin 2023,Lundi 5h,1.400961742992993
Juin 2023,Lundi 6h,7.070687718968968
Juin 2023,Lundi 7h,55.51940894019019
Juin 2023,Lundi 8h,151.57179851726727
Juin 2023,Lundi 9h,263.025942505005
Juin 2023,Mardi 0h,0.10821602852852853
Juin 2023,Mardi 10h,357.3332709271772
Juin 2023,Mardi 11h,436.32027590090087
Juin 2023,Mardi 12h,478.4122625750751
Juin 2023,Mardi 13h,501.93184496997
Juin 2023,Mardi 14h,503.67832410535533
Juin 2023,Mardi 15h,476.4435818631131
Juin 2023,Mardi 16h,443.92144847972975
Juin 2023,Mardi 17h,386.26300237737735
Juin 2023,Mardi 18h,297.1045942817818
Juin 2023,Mardi 19h,192.59507038288288
Juin 2023,Mardi 1h,0.0
Juin 2023,Mardi 20h,89.04057713963964
Juin 2023,Mardi 21h,16.703859328078078
Juin 2023,Mardi 22h,1.650675362862863
Juin 2023,Mardi 23h,0.35088698073073077
Juin 2023,Mardi 2h,0.0
Juin 2023,Mardi 3h,0.0
Juin 2023,Mardi 4h,0.0
Juin 2023,Mardi 5h,1.4353950825825825
Juin 2023,Mardi 6h,6.89688892017017
Juin 2023,Mardi 7h,54.16618587337337
Juin 2023,Mardi 8h,147.0752322635135
Juin 2023,Mardi 9h,257.2607082082082
Juin 2023,Mercredi 0h,0.11701858108108107
Juin 2023,Mercredi 10h,357.4759612737738
Juin 2023,Mercredi 11h,428.4170525212713
Juin 2023,Mercredi 12h,474.7289960272773
Juin 2023,Mercredi 13h,505.33219891766765
Juin 2023,Mercredi 14h,510.4062931681682
Juin 2023,Mercredi 15h,487.8852211586586
Juin 2023,Mercredi 16h,447.6979468531031
Juin 2023,Mercredi 17h,380.02452061436435
Juin 2023,Mercredi 18h,287.02783799424424
Juin 2023,Mercredi 19h,183.2234522022022
Juin 2023,Mercredi 1h,0.0
Juin 2023,Mercredi 20h,83.46113942067066
Juin 2023,Mercredi 21h,15.599862987987986
Juin 2023,Mercredi 22h,1.5355355355355353
Juin 2023,Mercredi 23h,0.3409683120620621
Juin 2023,Mercredi 2h,0.0
Juin 2023,Mercredi 3h,0.0
Juin 2023,Mercredi 4h,0.0
Juin 2023,Mercredi 5h,1.3639444131631633
Juin 2023,Mercredi 6h,6.6433252002002
Juin 2023,Mercredi 7h,55.20152496246246
Juin 2023,Mercredi 8h,149.45154404404406
Juin 2023,Mercredi 9h,258.5463233546046
Juin 2023,Samedi 0h,0.10932657657657656
Juin 2023,Samedi 10h,337.3451422672673
Juin 2023,Samedi 11h,405.7373179429429
Juin 2023,Samedi 12h,443.9179286786787
Juin 2023,Samedi 13h,474.0128253253253
Juin 2023,Samedi 14h,478.8887653903904
Juin 2023,Samedi 15h,452.96461336336336
Juin 2023,Samedi 16h,418.6237842842843
Juin 2023,Samedi 17h,360.1638682432432
Juin 2023,Samedi 18h,276.56090265265266
Juin 2023,Samedi 19h,179.20795057557558
Juin 2023,Samedi 1h,0.0
Juin 2023,Samedi 20h,82.2470477977978
Juin 2023,Samedi 21h,16.089653653653652
Juin 2023,Samedi 22h,1.5831168668668667
Juin 2023,Samedi 23h,0.34813113113113114
Juin 2023,Samedi 2h,0.0
Juin 2023,Samedi 3h,0.0
Juin 2023,Samedi 4h,0.0
Juin 2023,Samedi 5h,1.4149997497497497
Juin 2023,Samedi 6h,6.623728603603604
Juin 2023,Samedi 7h,51.05366666666667
Juin 2023,Samedi 8h,139.08498435935934
Juin 2023,Samedi 9h,243.25641504004003
Juin 2023,Vendredi 0h,0.10981403278278279
Juin 2023,Vendredi 10h,343.6439184496997
Juin 2023,Vendredi 11h,414.7915495182683
Juin 2023,Vendredi 12h,458.30518956456456
Juin 2023,Vendredi 13h,492.7473758133133
Juin 2023,Vendredi 14h,497.587939502002
Juin 2023,Vendredi 15h,469.69801739239233
Juin 2023,Vendredi 16h,434.97079266766764
Juin 2023,Vendredi 17h,371.6982102414915
Juin 2023,Vendredi 18h,285.3633721221221
Juin 2023,Vendredi 19h,183.38405827702704
Juin 2023,Vendredi 1h,0.0
Juin 2023,Vendredi 20h,84.10920091966968
Juin 2023,Vendredi 21h,16.48403856981982
Juin 2023,Vendredi 22h,1.618610329079079
Juin 2023,Vendredi 23h,0.3430780780780781
Juin 2023,Vendredi 2h,0.0
Juin 2023,Vendredi 3h,0.0
Juin 2023,Vendredi 4h,0.0
Juin 2023,Vendredi 5h,1.3409504817317317
Juin 2023,Vendredi 6h,6.5057157157157155
Juin 2023,Vendredi 7h,50.982250844594596
Juin 2023,Vendredi 8h,140.70610860860862
Juin 2023,Vendredi 9h,246.40482795295296
Mai 2023,Dimanche 0h,0.060411974474474474
Mai 2023,Dimanche 10h,316.02677396146146
Mai 2023,Dimanche 11h,387.04725506756756
Mai 2023,Dimanche 12h,422.52927959209205
Mai 2023,Dimanche 13h,455.4178764702202
Mai 2023,Dimanche 14h,454.13085773273275
Mai 2023,Dimanche 15h,428.4541184934935
Mai 2023,Dimanche 16h,383.9370978791291
Mai 2023,Dimanche 17h,325.05096002252253
Mai 2023,Dimanche 18h,233.97629160410412
Mai 2023,Dimanche 19h,139.74192551926927
Mai 2023,Dimanche 1h,0.0
Mai 2023,Dimanche 20h,51.099007444944945
Mai 2023,Dimanche 21h,5.497707238488489
Mai 2023,Dimanche 22h,1.196493211961962
Mai 2023,Dimanche 23h,0.4453178178178178
Mai 2023,Dimanche 2h,0.0
Mai 2023,Dimanche 3h,0.0
Mai 2023,Dimanche 4h,0.0
Mai 2023,Dimanche 5h,2.2177080205205204
Mai 2023,Dimanche 6h,6.8811226851851846
Mai 2023,Dimanche 7h,36.7146166478979
Mai 2023,Dimanche 8h,121.45334131006007
Mai 2023,Dimanche 9h,223.0843576388889
